STATUS,NOME PRODUTO,TIPO DE PETIÇÃO,ASSUNTO PETIÇÃO,Nº PROCESSO,PROTOCOLO,EXPEDIENTE,"SITUAÇÃO ANVISA
Encontra-se: ",FILA DE ANÁLISE / LISTA DE ANÁLISE,CATEGORIA MEDICAMENTO,ÁREA DE INTERESSE,FILA,SUBFILA,DATA DE PROTOCOLO,DATA DE DEFERIMENTO,PRAZO MAXIMO DECISAO FINAL ANVISA (PRAZO INICIAL),PRAZO MAXIMO DECISAO FINAL ANVISA (PRORROGAÇÃO),Últ Atualização,Últ. Posição,Data,Posição
Publicado deferimento,"Diaglits
(CLORIDRATO DE PIOGLITAZONA)",Registro de Medicamento,10490 - SIMILAR - Registro de Produto - CLONE,25351.561213/2023-59,202300000008176-35,0905772/23-2,"Situação atual: Publicado deferimento
Início: 13/11/2023	

Status: Em análise
Início: 03/10/2023
Encontra-se na: GGMED - GERÊNCIA-GERAL DE MEDICAMENTOS",FILA DE ANÁLISE,SIMILAR,MEDICAMENTO,REGISTRO,CLONES,2023-08-28,45243.0,2024-08-27,2024-12-27,,,2023-09-12,10
Publicado deferimento,"Diaglits
(CLORIDRATO DE PIOGLITAZONA)",Registro de Medicamento,10490 - SIMILAR - Registro de Produto - CLONE,25351.561213/2023-59,202300000008176-35,0905772/23-2,"Situação atual: Publicado deferimento
Início: 13/11/2023	

Status: Em análise
Início: 03/10/2023
Encontra-se na: GGMED - GERÊNCIA-GERAL DE MEDICAMENTOS",FILA DE ANÁLISE,SIMILAR,MEDICAMENTO,REGISTRO,CLONES,2023-08-28,45243.0,2024-08-27,2024-12-27,,,2023-09-19,8
Publicado deferimento,"Diaglits
(CLORIDRATO DE PIOGLITAZONA)",Registro de Medicamento,10490 - SIMILAR - Registro de Produto - CLONE,25351.561213/2023-59,202300000008176-35,0905772/23-2,"Situação atual: Publicado deferimento
Início: 13/11/2023	

Status: Em análise
Início: 03/10/2023
Encontra-se na: GGMED - GERÊNCIA-GERAL DE MEDICAMENTOS",FILA DE ANÁLISE,SIMILAR,MEDICAMENTO,REGISTRO,CLONES,2023-08-28,45243.0,2024-08-27,2024-12-27,,,2023-09-25,9
Em Análise,PITAVASTATINA,Registro de Medicamento,155 - GENERICO - Registro de Medicamento,25351.632364/2023-07,202300000009240-69,1022635/23-4,"Situação atual: Em análise
Início: 03/11/2023

Status: Distribuído para a área responsável
Início: 26/09/2023
Encontra-se na: ARQVO - ARQUIVO - GERÊNCIA DE GESTÃO DOCUMENTAL",FILA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,GENÉRICOS E SIMILARES,2023-09-26,,2024-09-25,2025-01-25,,,2023-09-25,53
Em Análise,PITAVASTATINA,Registro de Medicamento,155 - GENERICO - Registro de Medicamento,25351.632364/2023-07,202300000009240-69,1022635/23-4,"Situação atual: Em análise
Início: 03/11/2023

Status: Distribuído para a área responsável
Início: 26/09/2023
Encontra-se na: ARQVO - ARQUIVO - GERÊNCIA DE GESTÃO DOCUMENTAL",FILA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,GENÉRICOS E SIMILARES,2023-09-26,,2024-09-25,2025-01-25,,,2023-10-03,49
Em Análise,PITAVASTATINA,Registro de Medicamento,155 - GENERICO - Registro de Medicamento,25351.632364/2023-07,202300000009240-69,1022635/23-4,"Situação atual: Em análise
Início: 03/11/2023

Status: Distribuído para a área responsável
Início: 26/09/2023
Encontra-se na: ARQVO - ARQUIVO - GERÊNCIA DE GESTÃO DOCUMENTAL",FILA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,GENÉRICOS E SIMILARES,2023-09-26,,2024-09-25,2025-01-25,,,2023-10-10,40
Em Análise,PITAVASTATINA,Registro de Medicamento,155 - GENERICO - Registro de Medicamento,25351.632364/2023-07,202300000009240-69,1022635/23-4,"Situação atual: Em análise
Início: 03/11/2023

Status: Distribuído para a área responsável
Início: 26/09/2023
Encontra-se na: ARQVO - ARQUIVO - GERÊNCIA DE GESTÃO DOCUMENTAL",FILA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,GENÉRICOS E SIMILARES,2023-09-26,,2024-09-25,2025-01-25,,,2023-10-17,40
Em Análise,PITAVASTATINA,Registro de Medicamento,155 - GENERICO - Registro de Medicamento,25351.632364/2023-07,202300000009240-69,1022635/23-4,"Situação atual: Em análise
Início: 03/11/2023

Status: Distribuído para a área responsável
Início: 26/09/2023
Encontra-se na: ARQVO - ARQUIVO - GERÊNCIA DE GESTÃO DOCUMENTAL",FILA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,GENÉRICOS E SIMILARES,2023-09-26,,2024-09-25,2025-01-25,,,2023-10-24,36
Em Análise,PITAVASTATINA,Registro de Medicamento,155 - GENERICO - Registro de Medicamento,25351.632364/2023-07,202300000009240-69,1022635/23-4,"Situação atual: Em análise
Início: 03/11/2023

Status: Distribuído para a área responsável
Início: 26/09/2023
Encontra-se na: ARQVO - ARQUIVO - GERÊNCIA DE GESTÃO DOCUMENTAL",FILA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,GENÉRICOS E SIMILARES,2023-09-26,,2024-09-25,2025-01-25,,,2023-10-31,36
Em exigência,PITAVASTATINA,Registro de Medicamento,"11212 - GENÉRICO/SIMILAR - Documentação para análise de bula, dizeres de rotulagem e nome comercial",25351.632364/2023-07,202300000009505-00,1052579/23-3,"situação: Em exigência
inicio: 15/12/2023
 
Situação atual: Em análise
Início: 27/10/2023

Encontra-se na: CBRES - COORDENAÇÃO DE BULA, ROTULAGEM, REGISTRO SIMPLIFICADO E NOME COMERCIAL",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,"BULA, ROTULAGEM E NOME COMERCIAL","ANÁLISE DE BULA, DIZERES DE ROTULAGEM E NOME COMERCIAL",2023-09-26,,,,,,2023-10-10,97
Em exigência,PITAVASTATINA,Registro de Medicamento,"11212 - GENÉRICO/SIMILAR - Documentação para análise de bula, dizeres de rotulagem e nome comercial",25351.632364/2023-07,202300000009505-00,1052579/23-3,"situação: Em exigência
inicio: 15/12/2023
 
Situação atual: Em análise
Início: 27/10/2023

Encontra-se na: CBRES - COORDENAÇÃO DE BULA, ROTULAGEM, REGISTRO SIMPLIFICADO E NOME COMERCIAL",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,"BULA, ROTULAGEM E NOME COMERCIAL","ANÁLISE DE BULA, DIZERES DE ROTULAGEM E NOME COMERCIAL",2023-09-26,,,,,,2023-10-17,85
Em exigência,PITAVASTATINA,Registro de Medicamento,"11212 - GENÉRICO/SIMILAR - Documentação para análise de bula, dizeres de rotulagem e nome comercial",25351.632364/2023-07,202300000009505-00,1052579/23-3,"situação: Em exigência
inicio: 15/12/2023
 
Situação atual: Em análise
Início: 27/10/2023

Encontra-se na: CBRES - COORDENAÇÃO DE BULA, ROTULAGEM, REGISTRO SIMPLIFICADO E NOME COMERCIAL",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,"BULA, ROTULAGEM E NOME COMERCIAL","ANÁLISE DE BULA, DIZERES DE ROTULAGEM E NOME COMERCIAL",2023-09-26,,,,,,2023-10-24,74
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,11630 - GENÉRICO - Estudo de biodisponibilidade relativa,25351.632364/2023-07,202300000009508-00,1052826/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: CETER - COORDENAÇÃO DE EQUIVALÊNCIA TERAPÊUTICA",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,EQUIVALÊNCIA FARMACÊUTICA,Estudos de Equivalência Terapêutica,2023-09-26,,,,,,2023-10-10,118
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,11630 - GENÉRICO - Estudo de biodisponibilidade relativa,25351.632364/2023-07,202300000009508-00,1052826/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: CETER - COORDENAÇÃO DE EQUIVALÊNCIA TERAPÊUTICA",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,EQUIVALÊNCIA FARMACÊUTICA,Estudos de Equivalência Terapêutica,2023-09-26,,,,,,2023-10-17,116
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,11630 - GENÉRICO - Estudo de biodisponibilidade relativa,25351.632364/2023-07,202300000009508-00,1052826/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: CETER - COORDENAÇÃO DE EQUIVALÊNCIA TERAPÊUTICA",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,EQUIVALÊNCIA FARMACÊUTICA,Estudos de Equivalência Terapêutica,2023-09-26,,,,,,2023-10-24,116
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,11630 - GENÉRICO - Estudo de biodisponibilidade relativa,25351.632364/2023-07,202300000009508-00,1052826/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: CETER - COORDENAÇÃO DE EQUIVALÊNCIA TERAPÊUTICA",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,EQUIVALÊNCIA FARMACÊUTICA,Estudos de Equivalência Terapêutica,2023-09-26,,,,,,2023-10-31,112
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,11630 - GENÉRICO - Estudo de biodisponibilidade relativa,25351.632364/2023-07,202300000009508-00,1052826/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: CETER - COORDENAÇÃO DE EQUIVALÊNCIA TERAPÊUTICA",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,EQUIVALÊNCIA FARMACÊUTICA,Estudos de Equivalência Terapêutica,2023-09-26,,,,,,2023-11-07,111
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,11630 - GENÉRICO - Estudo de biodisponibilidade relativa,25351.632364/2023-07,202300000009508-00,1052826/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: CETER - COORDENAÇÃO DE EQUIVALÊNCIA TERAPÊUTICA",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,EQUIVALÊNCIA FARMACÊUTICA,Estudos de Equivalência Terapêutica,2023-09-26,,,,,,2023-11-14,102
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,11630 - GENÉRICO - Estudo de biodisponibilidade relativa,25351.632364/2023-07,202300000009508-00,1052826/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: CETER - COORDENAÇÃO DE EQUIVALÊNCIA TERAPÊUTICA",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,EQUIVALÊNCIA FARMACÊUTICA,Estudos de Equivalência Terapêutica,2023-09-26,,,,,,2023-11-21,95
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,11630 - GENÉRICO - Estudo de biodisponibilidade relativa,25351.632364/2023-07,202300000009508-00,1052826/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: CETER - COORDENAÇÃO DE EQUIVALÊNCIA TERAPÊUTICA",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,EQUIVALÊNCIA FARMACÊUTICA,Estudos de Equivalência Terapêutica,2023-09-26,,,,,,2023-11-28,94
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,11630 - GENÉRICO - Estudo de biodisponibilidade relativa,25351.632364/2023-07,202300000009508-00,1052826/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: CETER - COORDENAÇÃO DE EQUIVALÊNCIA TERAPÊUTICA",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,EQUIVALÊNCIA FARMACÊUTICA,Estudos de Equivalência Terapêutica,2023-09-26,,,,,,2023-12-05,92
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,11630 - GENÉRICO - Estudo de biodisponibilidade relativa,25351.632364/2023-07,202300000009508-00,1052826/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: CETER - COORDENAÇÃO DE EQUIVALÊNCIA TERAPÊUTICA",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,EQUIVALÊNCIA FARMACÊUTICA,Estudos de Equivalência Terapêutica,2023-09-26,,,,,,2023-12-12,86
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,11630 - GENÉRICO - Estudo de biodisponibilidade relativa,25351.632364/2023-07,202300000009508-00,1052826/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: CETER - COORDENAÇÃO DE EQUIVALÊNCIA TERAPÊUTICA",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,EQUIVALÊNCIA FARMACÊUTICA,Estudos de Equivalência Terapêutica,2023-09-26,,,,,,2023-12-18,77
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,11630 - GENÉRICO - Estudo de biodisponibilidade relativa,25351.632364/2023-07,202300000009508-00,1052826/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: CETER - COORDENAÇÃO DE EQUIVALÊNCIA TERAPÊUTICA",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,EQUIVALÊNCIA FARMACÊUTICA,Estudos de Equivalência Terapêutica,2023-09-26,,,,,,2023-12-26,71
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,11630 - GENÉRICO - Estudo de biodisponibilidade relativa,25351.632364/2023-07,202300000009508-00,1052826/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: CETER - COORDENAÇÃO DE EQUIVALÊNCIA TERAPÊUTICA",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,EQUIVALÊNCIA FARMACÊUTICA,Estudos de Equivalência Terapêutica,2023-09-26,,,,,,2024-01-02,70
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,11630 - GENÉRICO - Estudo de biodisponibilidade relativa,25351.632364/2023-07,202300000009508-00,1052826/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: CETER - COORDENAÇÃO DE EQUIVALÊNCIA TERAPÊUTICA",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,EQUIVALÊNCIA FARMACÊUTICA,Estudos de Equivalência Terapêutica,2023-09-26,,,,,,2024-01-09,66
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.632364/2023-07,202300000009508-00,1052860/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-09-26,,,,,,2023-10-10,379
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.632364/2023-07,202300000009508-00,1052860/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-09-26,,,,,,2023-10-17,376
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.632364/2023-07,202300000009508-00,1052860/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-09-26,,,,,,2023-10-24,372
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.632364/2023-07,202300000009508-00,1052860/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-09-26,,,,,,2023-10-31,368
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.632364/2023-07,202300000009508-00,1052860/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-09-26,,,,,,2023-11-07,363
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.632364/2023-07,202300000009508-00,1052860/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-09-26,,,,,,2023-11-14,361
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.632364/2023-07,202300000009508-00,1052860/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-09-26,,,,,,2023-11-21,358
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.632364/2023-07,202300000009508-00,1052860/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-09-26,,,,,,2023-11-28,351
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.632364/2023-07,202300000009508-00,1052860/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-09-26,,,,,,2023-12-05,350
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.632364/2023-07,202300000009508-00,1052860/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-09-26,,,,,,2023-12-12,345
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.632364/2023-07,202300000009508-00,1052860/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-09-26,,,,,,2023-12-18,340
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.632364/2023-07,202300000009508-00,1052860/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-09-26,,,,,,2023-12-26,339
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.632364/2023-07,202300000009508-00,1052860/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-09-26,,,,,,2024-01-02,339
Distribuído para a área responsável,PITAVASTATINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.632364/2023-07,202300000009508-00,1052860/23-1,"Situação atual: Distribuído para a área responsável
Início: 03/10/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-09-26,,,,,,2024-01-09,335
Distribuído para a área responsável,"PITAVASTATINA - Solicitação de CADIFA Kolon
Life Science, INC.",Registro de Medicamento,11637 - CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application,25351.265518/2023-32,202300000003869-88,0430141/23-8,"Situação atual: Distribuído para a área responsável
Início: 31/08/2023
Encontra-se na: COIFA - COORDENAÇÃO DE REGISTRO DE INSUMOS FARMACÊUTICOS ATIVOS",LISTA DE ANÁLISE,CADIFA,INSUMO FARMACÊUTICO,CADIFA,Solicitação de CADIFA Associada | Associated CADIFA Application,2023-04-28,,,,,,2023-10-17,227
