NOME_PRODUTO,EMPRESA_DETENTORA_REGISTRO,#NUM_EXPEDIENTE_PETICAO,NUM_PROCESSO_PETICAO,S_N_PETICAO_PRIMARIA,COD_ASSUNTO_PETICAO,DESC_ASSUNTO_PETICAO,DATA_SITUACAO_ATUAL_PETICAO,DESC_SITUACAO_ATUAL_PETICAO,DESC_TIPO_DOCUMENTO,DESC_AREA_INTERESSE,DESC_FILA_ANALISE,DESC_SUB_FILA_LISTA_ANALISE,DESC_GRUPO_ETAPA_CICLO_ANALISE,DATA_INI_OCORRENCIA_GRP_ETAPA,DATA_FIM_OCORRENCIA_GRP_ETAPA,TEMPO
OMEPRAZOL,17115437000173 - LABORATÓRIO GLOBO SA,971045131,25351129074,N,1413,GENERICO - Inclusão de Nova Apresentação Comercial,01/27/2014 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2014-01-22,2014-01-27,5
OMEPRAZOL,17115437000173 - LABORATÓRIO GLOBO SA,971106136,25351129074,N,1425,GENERICO - Retificação de publicação - ANVISA,05/21/2014 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,2013-11-18,2014-01-10,53
OMEPRAZOL,17115437000173 - LABORATÓRIO GLOBO SA,971106136,25351129074,N,1425,GENERICO - Retificação de publicação - ANVISA,05/21/2014 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise em Andamento,2014-01-10,2014-03-25,74
OMEPRAZOL,17115437000173 - LABORATÓRIO GLOBO SA,971106136,25351129074,N,1425,GENERICO - Retificação de publicação - ANVISA,05/21/2014 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,2014-03-25,2014-04-02,8
OMEPRAZOL,17115437000173 - LABORATÓRIO GLOBO SA,971106136,25351129074,N,1425,GENERICO - Retificação de publicação - ANVISA,05/21/2014 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise em Andamento,2014-04-02,2014-04-02,0
OMEPRAZOL,17115437000173 - LABORATÓRIO GLOBO SA,971106136,25351129074,N,1425,GENERICO - Retificação de publicação - ANVISA,05/21/2014 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,2014-04-02,2014-05-19,47
OPTAFLAN,17115437000173 - LABORATÓRIO GLOBO SA,981891110,25000041277,N,142,SIMILAR - Renovação de Registro de Medicamento,10/14/2013 00:00:00,Publicado indeferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,2011-11-07,2012-06-15,221
OPTAFLAN,17115437000173 - LABORATÓRIO GLOBO SA,981891110,25000041277,N,142,SIMILAR - Renovação de Registro de Medicamento,10/14/2013 00:00:00,Publicado indeferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2012-06-15,2013-09-24,466
OPTAFLAN,17115437000173 - LABORATÓRIO GLOBO SA,981891110,25000041277,N,142,SIMILAR - Renovação de Registro de Medicamento,10/14/2013 00:00:00,Publicado indeferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2013-09-24,2013-10-10,16
OPTAFLAN,17115437000173 - LABORATÓRIO GLOBO SA,981891110,25000041277,N,142,SIMILAR - Renovação de Registro de Medicamento,10/14/2013 00:00:00,Publicado indeferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2013-10-10,2013-10-10,0
OPTAFLAN,17115437000173 - LABORATÓRIO GLOBO SA,981891110,25000041277,N,142,SIMILAR - Renovação de Registro de Medicamento,10/14/2013 00:00:00,Publicado indeferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2013-10-10,2013-10-14,4
RARIVIT GLB COM FLÚOR,17115437000173 - LABORATÓRIO GLOBO SA,982851106,25351266581,N,10232,ESPECÍFICO - Alteração de rotulagem,11/06/2014 00:00:00,Petição encerrada,Petição,Medicamento,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Fila de Análise,2010-12-03,2014-11-06,1434
RANYTISAN,17115437000173 - LABORATÓRIO GLOBO SA,992555104,25000024345,N,142,SIMILAR - Renovação de Registro de Medicamento,03/19/2012 00:00:00,Publicado indeferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,2010-12-21,2011-06-29,190
RANYTISAN,17115437000173 - LABORATÓRIO GLOBO SA,992555104,25000024345,N,142,SIMILAR - Renovação de Registro de Medicamento,03/19/2012 00:00:00,Publicado indeferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2011-06-29,2012-01-27,212
RANYTISAN,17115437000173 - LABORATÓRIO GLOBO SA,992555104,25000024345,N,142,SIMILAR - Renovação de Registro de Medicamento,03/19/2012 00:00:00,Publicado indeferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2012-01-27,2012-03-19,52
DEXAMETRAT,17115437000173 - LABORATÓRIO GLOBO SA,992572104,25000001562,N,142,SIMILAR - Renovação de Registro de Medicamento,08/26/2011 00:00:00,Revalidação automática,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,2010-12-21,2011-06-29,190
DEXAMETRAT,17115437000173 - LABORATÓRIO GLOBO SA,992572104,25000001562,N,142,SIMILAR - Renovação de Registro de Medicamento,08/26/2011 00:00:00,Revalidação automática,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,2011-06-29,2011-08-26,58
SECNIMAX,17115437000173 - LABORATÓRIO GLOBO SA,993043134,25351022973,N,142,SIMILAR - Renovação de Registro de Medicamento,06/27/2016 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,2013-11-27,2015-12-18,751
SECNIMAX,17115437000173 - LABORATÓRIO GLOBO SA,993043134,25351022973,N,142,SIMILAR - Renovação de Registro de Medicamento,06/27/2016 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2015-12-18,2016-06-20,185
SECNIMAX,17115437000173 - LABORATÓRIO GLOBO SA,993043134,25351022973,N,142,SIMILAR - Renovação de Registro de Medicamento,06/27/2016 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2016-06-20,2016-06-22,2
SECNIMAX,17115437000173 - LABORATÓRIO GLOBO SA,993043134,25351022973,N,142,SIMILAR - Renovação de Registro de Medicamento,06/27/2016 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2016-06-22,2016-06-22,0
SECNIMAX,17115437000173 - LABORATÓRIO GLOBO SA,993043134,25351022973,N,142,SIMILAR - Renovação de Registro de Medicamento,06/27/2016 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2016-06-22,2016-06-27,5
levofloxacino,17115437000173 - LABORATÓRIO GLOBO SA,995936180,25351000079,N,11212,"GENÉRICO/SIMILAR - Documentação para análise de bula, dizeres de rotulagem e nome comercial ",12/17/2018 00:00:00,Anuído,Petição,Medicamento,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Fila de Análise,2018-10-15,2018-12-06,52
levofloxacino,17115437000173 - LABORATÓRIO GLOBO SA,995936180,25351000079,N,11212,"GENÉRICO/SIMILAR - Documentação para análise de bula, dizeres de rotulagem e nome comercial ",12/17/2018 00:00:00,Anuído,Petição,Medicamento,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Análise em Andamento,2018-12-06,2018-12-17,11
levofloxacino,17115437000173 - LABORATÓRIO GLOBO SA,995936180,25351000079,N,11212,"GENÉRICO/SIMILAR - Documentação para análise de bula, dizeres de rotulagem e nome comercial ",12/17/2018 00:00:00,Anuído,Petição,Medicamento,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Finalização,2018-12-17,2018-12-17,0
cloridrato de loperamida,17115437000173 - LABORATÓRIO GLOBO SA,998081234,25351212375,N,11058,RDC 73/2016 - GENÉRICO - Inclusão maior de tamanho de lote do medicamento,02/16/2024 00:00:00,Aprovação condicional  ausência de manifestação no prazo legal,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,2023-09-20,2024-02-05,138
cloridrato de loperamida,17115437000173 - LABORATÓRIO GLOBO SA,998081234,25351212375,N,11058,RDC 73/2016 - GENÉRICO - Inclusão maior de tamanho de lote do medicamento,02/16/2024 00:00:00,Aprovação condicional  ausência de manifestação no prazo legal,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Sobrestado Externo,2024-02-05,2024-02-16,11
cloridrato de loperamida,17115437000173 - LABORATÓRIO GLOBO SA,998081234,25351212375,N,11058,RDC 73/2016 - GENÉRICO - Inclusão maior de tamanho de lote do medicamento,02/16/2024 00:00:00,Aprovação condicional  ausência de manifestação no prazo legal,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,2024-02-16,2024-02-16,0
cloridrato de loperamida,17115437000173 - LABORATÓRIO GLOBO SA,998081234,25351212375,N,11058,RDC 73/2016 - GENÉRICO - Inclusão maior de tamanho de lote do medicamento,02/16/2024 00:00:00,Aprovação condicional  ausência de manifestação no prazo legal,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,2024-02-16,2024-02-16,0
INTESTIN,17115437000173 - LABORATÓRIO GLOBO SA,998114234,25351261673,N,11060,RDC 73/2016 - SIMILAR - Inclusão maior de tamanho de lote do medicamento,02/16/2024 00:00:00,Aprovação condicional  ausência de manifestação no prazo legal,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,2023-09-20,2024-02-05,138
INTESTIN,17115437000173 - LABORATÓRIO GLOBO SA,998114234,25351261673,N,11060,RDC 73/2016 - SIMILAR - Inclusão maior de tamanho de lote do medicamento,02/16/2024 00:00:00,Aprovação condicional  ausência de manifestação no prazo legal,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Sobrestado Externo,2024-02-05,2024-02-16,11
INTESTIN,17115437000173 - LABORATÓRIO GLOBO SA,998114234,25351261673,N,11060,RDC 73/2016 - SIMILAR - Inclusão maior de tamanho de lote do medicamento,02/16/2024 00:00:00,Aprovação condicional  ausência de manifestação no prazo legal,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,2024-02-16,2024-02-16,0
INTESTIN,17115437000173 - LABORATÓRIO GLOBO SA,998114234,25351261673,N,11060,RDC 73/2016 - SIMILAR - Inclusão maior de tamanho de lote do medicamento,02/16/2024 00:00:00,Aprovação condicional  ausência de manifestação no prazo legal,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,2024-02-16,2024-02-16,0
DEXAMETRAT,17115437000173 - LABORATÓRIO GLOBO SA,1000871153,25000001562,N,142,SIMILAR - Renovação de Registro de Medicamento,03/21/2016 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,2015-11-16,2016-01-05,50
DEXAMETRAT,17115437000173 - LABORATÓRIO GLOBO SA,1000871153,25000001562,N,142,SIMILAR - Renovação de Registro de Medicamento,03/21/2016 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2016-01-05,2016-03-02,57
DEXAMETRAT,17115437000173 - LABORATÓRIO GLOBO SA,1000871153,25000001562,N,142,SIMILAR - Renovação de Registro de Medicamento,03/21/2016 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2016-03-02,2016-03-02,0
DEXAMETRAT,17115437000173 - LABORATÓRIO GLOBO SA,1000871153,25000001562,N,142,SIMILAR - Renovação de Registro de Medicamento,03/21/2016 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2016-03-02,2016-03-21,19
CETOMICOSS,17115437000173 - LABORATÓRIO GLOBO SA,1000931151,25000024349,N,142,SIMILAR - Renovação de Registro de Medicamento,03/28/2016 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,2015-11-16,2016-01-05,50
CETOMICOSS,17115437000173 - LABORATÓRIO GLOBO SA,1000931151,25000024349,N,142,SIMILAR - Renovação de Registro de Medicamento,03/28/2016 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2016-01-05,2016-03-18,73
CETOMICOSS,17115437000173 - LABORATÓRIO GLOBO SA,1000931151,25000024349,N,142,SIMILAR - Renovação de Registro de Medicamento,03/28/2016 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2016-03-18,2016-03-18,0
CETOMICOSS,17115437000173 - LABORATÓRIO GLOBO SA,1000931151,25000024349,N,142,SIMILAR - Renovação de Registro de Medicamento,03/28/2016 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2016-03-18,2016-03-28,10
ALBENIX,17115437000173 - LABORATÓRIO GLOBO SA,1005014111,25000024350,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,02/27/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,2011-12-15,2012-01-17,33
ALBENIX,17115437000173 - LABORATÓRIO GLOBO SA,1005014111,25000024350,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,02/27/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2012-01-17,2012-02-15,29
ALBENIX,17115437000173 - LABORATÓRIO GLOBO SA,1005014111,25000024350,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,02/27/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,2012-02-15,2012-02-15,0
ALBENIX,17115437000173 - LABORATÓRIO GLOBO SA,1005014111,25000024350,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,02/27/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2012-02-15,2012-02-27,12
TRIFORMIN,17115437000173 - LABORATÓRIO GLOBO SA,1005075112,25351035717,N,1628,SIMILAR -  Alteração de local de fabricação do fármaco,08/22/2014 00:00:00,Petição encerrada,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,2011-12-15,2014-08-22,981
MAPITRIM,17115437000173 - LABORATÓRIO GLOBO SA,1005147113,25000024347,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,02/27/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,2011-12-15,2012-01-18,34
MAPITRIM,17115437000173 - LABORATÓRIO GLOBO SA,1005147113,25000024347,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,02/27/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2012-01-18,2012-02-27,40
SECNIDAZOL,17115437000173 - LABORATÓRIO GLOBO SA,1005174111,25351022916,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,03/12/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,2011-12-15,2012-01-19,35
SECNIDAZOL,17115437000173 - LABORATÓRIO GLOBO SA,1005174111,25351022916,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,03/12/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2012-01-19,2012-02-29,41
SECNIDAZOL,17115437000173 - LABORATÓRIO GLOBO SA,1005174111,25351022916,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,03/12/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,2012-02-29,2012-02-29,0
SECNIDAZOL,17115437000173 - LABORATÓRIO GLOBO SA,1005174111,25351022916,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,03/12/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2012-02-29,2012-03-12,12
FLUCOLTRIX,17115437000173 - LABORATÓRIO GLOBO SA,1005224111,25000041275,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,04/09/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,2011-12-15,2012-03-19,95
FLUCOLTRIX,17115437000173 - LABORATÓRIO GLOBO SA,1005224111,25000041275,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,04/09/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2012-03-19,2012-04-02,14
FLUCOLTRIX,17115437000173 - LABORATÓRIO GLOBO SA,1005224111,25000041275,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,04/09/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,2012-04-02,2012-04-02,0
FLUCOLTRIX,17115437000173 - LABORATÓRIO GLOBO SA,1005224111,25000041275,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,04/09/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2012-04-02,2012-04-09,7
FLAMAPROX,17115437000173 - LABORATÓRIO GLOBO SA,1005253114,25351006432,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,01/30/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,2011-12-15,2012-01-12,28
FLAMAPROX,17115437000173 - LABORATÓRIO GLOBO SA,1005253114,25351006432,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,01/30/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2012-01-12,2012-01-26,14
FLAMAPROX,17115437000173 - LABORATÓRIO GLOBO SA,1005253114,25351006432,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,01/30/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,2012-01-26,2012-01-26,0
FLAMAPROX,17115437000173 - LABORATÓRIO GLOBO SA,1005253114,25351006432,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,01/30/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2012-01-26,2012-01-30,4
FUROSECORD,17115437000173 - LABORATÓRIO GLOBO SA,1005260117,25000001564,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,08/20/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,2011-12-15,2012-03-26,102
FUROSECORD,17115437000173 - LABORATÓRIO GLOBO SA,1005260117,25000001564,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,08/20/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2012-03-26,2012-04-17,22
FUROSECORD,17115437000173 - LABORATÓRIO GLOBO SA,1005260117,25000001564,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,08/20/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,2012-04-17,2012-04-17,0
FUROSECORD,17115437000173 - LABORATÓRIO GLOBO SA,1005260117,25000001564,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,08/20/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2012-04-17,2012-04-23,6
PIROXAN,17115437000173 - LABORATÓRIO GLOBO SA,1015950119,25000001556,N,10169,MEDICAMENTO NOVO - Alteração moderada do processo de produção,03/12/2012 00:00:00,Publicado indeferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,2011-12-16,2012-02-09,55
